question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,infosel_logit,prom46_score,extracted_prom46_score
At which university did Joseph Goebbels become a doctor of philosophy?,'Heidelberg romantics',_Berlin_,"['_', 'Ber', 'lin', '_', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.03374018419970191, 0.4032614998678936, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4233960807323456,Berlin,"['Ber', 'lin']",0.6350287394031026,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies the University of Heidelberg and the specific field of study, which is the Heidelberg Romantics. The response only mentions the city of Berlin, which does not provide enough information to determine the university or the field of study. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
Which prince is Queen Elizabeth II's youngest son?,'Eadweard',answer: Prince Edward,"['answer', ':', 'Prince', 'Edward', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.12599889000556921, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6608050465583801,Prince Edward,"['Prince', 'Edward']",1.0,0.0,"{0: ""\n        The response provided is Prince Edward, which is the correct name of Queen Elizabeth II's youngest son. However, the reference answer is 'Eadweard', which is the historical name of Prince Edward. Since the response and reference answer are not semantically equivalent, the score is 0. [RESULT] 0""}",0.0
When did the founder of Jehovah's Witnesses say the world would end?,"'one thousand, nine hundred and fourteen'","

My guess: 1914","['\n', '\n', 'My', 'guess', ':', '', '1', '9', '1', '4', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.0900881891107472, 1.0, 0.13720180939138502, 1.0, 0.6058145492671518, 1.0, 1.0, 0.7879512635334187, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6271212697029114,My guess: 1914,"['My', 'guess', '1', '9', '1', '4']",0.6902025071297292,0.0,"{1: '\n        The response and reference answer are semantically equivalent, as both indicate the year 1914. However, the response is written in a less formal way, using the phrase ""my guess"" which may imply uncertainty. The reference answer is more definitive, simply stating the year. Despite this difference in tone, the information conveyed is the same. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
Who found the remains of the Titanic?,'Bob Ballard',...Robert Ballard,"['...', 'Ro', 'bert', 'Ball', 'ard', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.07536281081290347, 0.34308460378561967, 0.8488386484617778, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5291318893432617,Robert Ballard,"['Ro', 'bert', 'Ball', 'ard']",0.7346095900385353,0.0,"{1: ""\n        The response provided is semantically equivalent to the reference answer. Both answers correctly identify Robert Ballard as the person who found the remains of the Titanic. The difference in spelling between 'Robert' and 'Bob' does not affect the semantic equivalence of the two answers. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
Who was the only Spice Girl not to have a middle name?,'My Love Is For Real (Victoria Beckham song',/V/,"['/', 'V', '/', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.13191543119669646, 0.15794489821169702, 0.041944691060833254, 0.05217332712048084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0821734890341758,V,['V'],0.157944898211697,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to Victoria Beckham's song 'My Love Is For Real', while the response is simply the letter 'V'. The response does not provide any information about the Spice Girls or their members, and therefore does not answer the instruction. The response fails to meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0
What are the international registration letters of a vehicle from Algeria?,'DZ (disambiguation)',0 - A,"['0', '-', 'A', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.03142895153843374, 0.42467820701846043, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.339897096157074,0 - A,"['0', '-', 'A']",0.2372083410013956,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'DZ (disambiguation)', which is the international registration letter for vehicles from Algeria. However, the response provided is '0 - A', which does not match the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
How did Jock die in Dallas?,'Helicopter accident',0Jock died in a plane crash.,"['0', 'J', 'ock', 'died', 'in', 'a', 'plane', 'crash', '.', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.052057287688248195, 0.01993432713285644, 1.0, 0.8723083319320583, 1.0, 1.0, 0.23155483919571895, 1.0, 0.6595764485114144, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4112133085727691,0Jock died in a plane crash.,"['0', 'J', 'ock', 'died', 'in', 'a', 'plane', 'crash', '.']",0.3725510513326374,0.0,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer states that Jock died in a helicopter accident, while the response states that Jock died in a plane crash. These two events are distinct and not interchangeable, so the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
What star sign is Michael Caine?,'Pisces (disambiguation)',sure! My guess is... Leo!,"['s', 'ure', '!', 'My', 'guess', 'is', '...', 'Leo', '!', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.09247471382075792, 0.2228508043040239, 1.0, 0.7674642134242333, 1.0, 0.6849015755346608, 0.38163062979802986, 0.29212610010242396, 0.1789850450370819, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4300068616867065,sure My guess is Leo,"['My', 'guess', 'is', 'Leo']",0.6259853434453483,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Michael Caine's star sign is Pisces, while the response suggests that Michael Caine's star sign is Leo. This discrepancy indicates that the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
Who wrote the novel Evening Class?,'Maeve Binchy',� Akwaeke Emezi,"['�', 'Ak', 'wa', 'e', 'ke', 'E', 'me', 'zi', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.013400787221647763, 0.09901378607072486, 0.08332786778318718, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3634141087532043,� Akwaeke Emezi,"['�', 'Ak', 'wa', 'e', 'ke', 'E', 'me', 'zi']",0.3202226380454989,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Maeve Binchy wrote the novel Evening Class, while the response suggests that Akwaeke Emezi is the author. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not provide the correct information. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0
Which country does the airline Air Pacific come from?,'Fiji Islands',answer: Fiji,"['answer', ':', 'F', 'iji', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.43908545444570923, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.848222553730011,Fiji,"['F', 'iji']",1.0,0.0,"{0: ""\n        The response 'Fiji' is not semantically equivalent to the reference answer 'Fiji Islands'. The response is missing the word 'Islands', which is an essential part of the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
In which branch of the arts does Allegra Kent work?,'Ballet',0 Dance,"['0', 'Dance', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.03801521841189256, 0.7754494243975484, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3089135289192199,0 Dance,"['0', 'Dance']",0.1716941444425207,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies 'Ballet', while the response only mentions 'Dance'. Although Ballet is a form of dance, the response does not explicitly state this. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
"Who had a 70s No 1 hit with Billy, Don't Be A Hero?",'Bo donaldson and the heywoods',"""Boy George""","['""', 'Bo', 'y', 'George', '""', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.08129957681895295, 0.5544544205795006, 0.031139806639427135, 0.44930413244649264, 0.7900229205148739, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2815626263618469,"""Boy George""","['""', 'Bo', 'y', 'George', '""']",0.2185194155426952,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Bo Donaldson and the Heywoods', which is the correct answer to the instruction. However, the response given is 'Boy George', which is not related to the instruction or the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
Banting and Best pioneered the use of what?,'Insulin antagonists',? Diabetes treatment,"['?', 'Di', 'ab', 'etes', 'treatment', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.067036071518083, 0.2500410104066174, 1.0, 1.0, 0.48981142661876537, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4491500854492187,Diabetes treatment,"['Di', 'ab', 'etes', 'treatment']",0.5915753092094351,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifically mentions 'Insulin antagonists', which is a term used to describe substances that block the action of insulin. The response, however, only mentions 'Diabetes treatment', which is a broad term that does not specify the method or substance used in the treatment. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
Who directed the movie La Dolce Vita?,"'Federico Fellini, Cavaliere di Gran Croce OMRI'",answer: Federico Fellini,"['answer', ':', 'Feder', 'ico', 'F', 'ell', 'ini', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.43765870712544785, 1.0, 0.5991127677800528, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8459223508834839,Federico Fellini,"['Feder', 'ico', 'F', 'ell', 'ini']",0.902613271824654,0.0,"{1: ""\n        The response and reference answer are semantically equivalent. Both answers correctly identify Federico Fellini as the director of the movie La Dolce Vita. The reference answer includes additional information about Federico Fellini's honors and titles, but this is not necessary to answer the instruction correctly. Therefore, the response fully meets the criteria for a score of 1. [RESULT] 1""}",1.0
Which country does the airline LACSA come from?,'Countries: Costa Rica',...Costa Rica,"['...', 'C', 'osta', 'Rica', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.033373258820797294, 0.21527405840103592, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3726302087306976,Costa Rica,"['C', 'osta', 'Rica']",0.5993270774269733,0.0,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that LACSA is an airline from Costa Rica. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
Who directed 2001: A Space Odyssey?,'Stanley Q-Brick',/Kubrick,"['/', 'K', 'ub', 'rick', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.14625308676437296, 0.9630946126746934, 1.0, 1.0, 0.8560148244315526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.65501469373703,Kubrick,"['K', 'ub', 'rick']",0.9875436887746826,0.0,"{0: '\n        The response ""Kubrick"" is not semantically equivalent to the reference answer ""Stanley Q-Brick"". The response does not include the first name ""Stanley"", which is a crucial part of the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
Which is the largest of the Japanese Volcano Islands?,'Mount Surabachi',/Hokkaido,"['/', 'H', 'ok', 'ka', 'ido', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.15494513009404526, 0.7474276798543841, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6981646418571472,Hokkaido,"['H', 'ok', 'ka', 'ido']",0.9298058928925872,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The question asks for the largest of the Japanese Volcano Islands, but the response given is the name of one of the islands, Hokkaido. The reference answer, Mount Surabachi, is a volcano located on the island of Kyushu, which is not the largest of the Japanese Volcano Islands. Therefore, the response does not answer the question correctly. [RESULT] 0'}",0.0
Ezzard Charles was a world champion in which sport?,'Prize fight',tone,"['tone', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.00861268241517192, 0.6855040863512448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0768376812338829,tone,['tone'],0.0086126824151719,0.0,"{0: ""\n        The response does not provide any information about the sport that Ezzard Charles was a world champion in. It only mentions the word 'tone', which is not related to the question. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0
Who was the first woman to make a solo flight across the Atlantic?,'Amelia airheart',/Amelia Earhart,"['/', 'Am', 'elia', 'Ear', 'hart', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.12218816123908448, 0.8008174090919614, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6788290143013,Amelia Earhart,"['Am', 'elia', 'Ear', 'hart']",0.9459830970535038,0.0,"{1: '\n        The response and reference answer are semantically equivalent, as both refer to the same person, Amelia Earhart. The spelling difference in the last name does not affect the semantic equivalence. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
Which port lies between Puget Sound and Lake Washington?,"'Seattle, Washington.'",_Seattle_,"['_', 'Se', 'attle', '_', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.02398797930385171, 0.48520594769307185, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4103778898715973,Seattle,"['Se', 'attle']",0.696567259992222,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies the location as 'Seattle, Washington', which includes the name of the city and the state. However, the response only provides the name of the city, which does not fully answer the question. The question asks for a port that lies between Puget Sound and Lake Washington, and while Seattle is a city near these bodies of water, it is not a port itself. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
In which city were Rotary Clubs set up in 1905?,'Chi-Beria',sanktot,"['s', 'ank', 't', 'ot', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.13258110051725094, 0.07831634278408503, 1.0, 0.41854209069777903, 0.8920766544204911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3293783366680145,sanktot,"['s', 'ank', 't', 'ot']",0.2567546332651559,0.0,"{0: ""\n        The response 'sanktot' does not match the reference answer 'Chi-Beria'. The response is not semantically equivalent to the reference answer, as it does not contain any recognizable words or phrases related to the instruction. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
Who became US Vice President when Spiro Agnew resigned?,'President Gerald R. Ford',"sure! Here is my guess:

Dick Cheney","['s', 'ure', '!', 'Here', 'is', 'my', 'guess', ':', '\n', '\n', 'D', 'ick', 'Chen', 'ey', '</s>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>', '<unk>']","[0.05369110914906766, 0.018378514785271242, 0.808307658054895, 0.43571183282156634, 0.8194168509412862, 1.0, 1.0, 1.0, 1.0, 0.9205813597395427, 0.09255411957667571, 0.711382790198777, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4813603460788727,"sure Here is my guess:

Dick Cheney","['Here', 'is', 'my', 'guess', 'D', 'ick', 'Chen', 'ey']",0.6257493673631733,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The question asks for the Vice President who took office when Spiro Agnew resigned, but the response suggests Dick Cheney, who was not the Vice President at that time. The correct answer is Gerald R. Ford, who became Vice President when Spiro Agnew resigned and later became President after Richard Nixon's resignation. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
